movie_id,genre
3536,Thriller
3536,War
1443,Drama
1443,Romance
889,Science Fiction
889,Comedy
889,Family
889,Romance
10564,Comedy
10564,Drama
10564,Romance
452,Drama
452,Comedy
98,Action
98,Drama
98,Adventure
16395,Horror
16395,Thriller
5491,Action
5491,Science Fiction
5491,War
5683,Adventure
5683,Comedy
10567,Animation
10567,Family
10642,Drama
10642,Comedy
10642,Romance
10642,Family
9285,Comedy
9285,Adventure
10569,Action
10569,Comedy
10569,Crime
21484,Drama
21484,Horror
955,Adventure
955,Action
955,Thriller
8584,Adventure
8584,Action
8584,Comedy
8584,Western
962,Adventure
962,Comedy
962,Drama
668,Adventure
668,Action
668,Thriller
691,Adventure
691,Action
691,Thriller
698,Action
698,Adventure
698,Thriller
698,Science Fiction
682,Adventure
682,Action
682,Thriller
9600,Crime
9600,Comedy
2768,Thriller
2768,Drama
2768,Crime
2768,Romance
10911,Action
10911,Adventure
10911,Drama
10911,War
6003,Drama
6003,Romance
11072,Western
11072,Comedy
13368,Comedy
13368,Music
13368,Romance
985,Drama
985,Fantasy
985,Horror
985,Science Fiction
938,Western
10648,Action
10648,Crime
10648,Thriller
11368,Crime
11368,Drama
11368,Thriller
1551,Drama
1551,Horror
1551,Science Fiction
1551,Thriller
10246,Comedy
15239,Science Fiction
15239,Action
15239,Comedy
15239,Horror
15762,Comedy
15762,Horror
15762,Science Fiction
169,Science Fiction
169,Action
169,Thriller
865,Action
865,Science Fiction
9663,Action
9663,Adventure
9663,Romance
9663,Science Fiction
9659,Adventure
9659,Action
9659,Thriller
9659,Science Fiction
8810,Adventure
8810,Action
8810,Thriller
8810,Science Fiction
9355,Action
9355,Adventure
9355,Science Fiction
1727,Action
1727,Adventure
1727,Comedy
1727,Romance
635,Horror
635,Mystery
635,Thriller
10068,Drama
10068,Romance
11495,Fantasy
11495,Drama
11495,Horror
11495,Action
11495,Thriller
9679,Action
9679,Crime
9679,Thriller
17814,Action
17814,Crime
11879,Drama
11879,Horror
11879,Thriller
592,Crime
592,Drama
592,Mystery
9040,Crime
9040,Drama
9040,History
25364,Drama
6978,Action
6978,Adventure
6978,Comedy
6978,Fantasy
3133,Crime
3133,Drama
643,Drama
643,History
10571,Comedy
10571,Drama
10571,Romance
479,Action
479,Adventure
479,Crime
479,Thriller
7450,Animation
7450,Action
7450,Science Fiction
7450,Family
7450,Adventure
7443,Animation
7443,Comedy
7443,Family
2123,Comedy
2024,Drama
2024,History
2024,War
2024,Action
2133,Drama
9702,Action
9702,Crime
9702,Drama
9702,Thriller
15379,Action
15379,Adventure
15379,Thriller
15379,War
8348,Action
8348,Adventure
8348,Comedy
8348,Crime
4244,Fantasy
4244,Comedy
4244,Family
4247,Comedy
20770,Comedy
1052,Drama
1052,Mystery
1052,Thriller
1788,Drama
1788,Family
1788,Music
1788,Romance
36657,Adventure
36657,Action
36657,Science Fiction
2655,Drama
2655,Horror
2655,Mystery
2655,Thriller
12599,Adventure
12599,Fantasy
12599,Animation
12599,Science Fiction
12599,Family
93,Crime
93,Drama
93,Mystery
93,Thriller
10276,Comedy
11624,Comedy
11686,History
11686,Comedy
12107,Fantasy
12107,Comedy
12107,Romance
12107,Science Fiction
10641,Drama
10641,Romance
6282,Comedy
6282,Drama
6282,Music
6282,Romance
9383,Action
9383,Science Fiction
9383,Thriller
5551,Action
5551,Adventure
5551,Thriller
2360,Crime
2360,Comedy
11589,Adventure
11589,Comedy
11589,War
26515,Fantasy
26515,Horror
11856,Action
11856,Adventure
11856,Comedy
11856,Drama
13567,Horror
10860,Comedy
10860,Drama
10860,Romance
10393,Comedy
8843,Horror
8843,Science Fiction
8843,Thriller
37136,Comedy
37136,Crime
37137,Comedy
37137,Crime
3110,Drama
3110,Western
9651,Adventure
9651,Fantasy
9651,Action
9651,Science Fiction
11398,Crime
11398,Action
11398,Adventure
1588,Comedy
12211,Action
12211,Fantasy
12211,Science Fiction
10480,Comedy
10480,Crime
10480,Thriller
10685,Mystery
10685,Thriller
1619,Action
1619,Crime
1619,Drama
1619,Thriller
786,Drama
786,Music
10562,Mystery
10562,Thriller
12212,Horror
16,Drama
16,Crime
16,Music
13785,Comedy
10637,Drama
9003,Horror
9064,Horror
9064,Thriller
11569,Horror
11569,Thriller
11569,War
469,Comedy
469,Drama
2161,Adventure
2161,Science Fiction
10973,Adventure
10973,Horror
10973,Science Fiction
10787,Horror
10787,Science Fiction
10461,Action
10461,Drama
10461,Thriller
10461,Crime
1485,Crime
1485,Thriller
1597,Comedy
1597,Romance
641,Crime
641,Drama
10687,Drama
10687,War
2134,Thriller
2134,Adventure
2134,Fantasy
2134,Science Fiction
2134,Romance
71,Drama
71,Comedy
71,Music
1636,Fantasy
1636,Comedy
1636,Romance
10647,Drama
10647,Romance
19204,Horror
12207,Action
12207,Comedy
11531,Mystery
11531,Thriller
11531,Horror
4327,Action
4327,Adventure
4327,Comedy
4327,Crime
4327,Thriller
4958,Fantasy
4958,Drama
9678,Comedy
9678,Fantasy
9678,Romance
11978,Drama
8870,Thriller
8870,Action
8870,Science Fiction
681,Adventure
681,Action
681,Thriller
8452,Science Fiction
10862,Drama
10862,Romance
8871,Family
8871,Comedy
8871,Fantasy
16340,Adventure
16340,Animation
16340,Comedy
16340,Family
10481,Comedy
10481,Family
10867,Drama
10876,Drama
9741,Science Fiction
9741,Thriller
9741,Drama
146,Adventure
146,Drama
146,Action
146,Romance
11849,Action
11849,Adventure
11849,Fantasy
11849,Science Fiction
11983,Action
11983,Adventure
11983,Drama
11983,Romance
11983,Thriller
11678,Action
11678,Adventure
11678,Thriller
2669,Action
2669,Drama
2669,History
2609,Comedy
708,Action
708,Adventure
708,Thriller
1857,Animation
10673,Crime
10673,Drama
2604,Drama
2604,War
11064,Comedy
107,Thriller
107,Crime
392,Comedy
392,Drama
392,Romance
8859,Comedy
11688,Adventure
11688,Animation
11688,Comedy
11688,Family
11688,Fantasy
3981,Comedy
3981,Romance
711,Drama
2046,Horror
2046,Drama
2046,Thriller
2046,Mystery
8358,Adventure
8358,Drama
5994,Comedy
5994,Drama
5994,Romance
5994,Fantasy
1493,Comedy
1493,Crime
1493,Action
134,Action
134,Adventure
134,Comedy
10577,Thriller
10577,Horror
11973,Drama
11973,Thriller
1900,Thriller
1900,Drama
1900,Crime
10873,Drama
10873,Horror
15739,Comedy
15739,Drama
15739,Family
15739,Music
15413,Comedy
15413,Family
2623,Drama
2623,Romance
9989,Action
9989,Crime
9989,Drama
9816,Drama
9816,Family
9816,Romance
9816,Music
5955,Crime
5955,Drama
5955,Mystery
5955,Thriller
11191,Comedy
11191,Drama
11191,Romance
2018,Comedy
96,Action
96,Comedy
96,Crime
90,Action
90,Comedy
90,Crime
12919,Drama
12919,Comedy
12919,Romance
12919,Family
17159,Comedy
10110,Drama
10110,History
10110,War
764,Horror
2614,Action
2614,Comedy
2614,Science Fiction
580,Adventure
580,Thriller
1547,Horror
1547,Comedy
10019,Fantasy
10019,Comedy
10019,Romance
11649,Action
11649,Fantasy
11649,Science Fiction
11649,Adventure
11649,Thriller
13509,Horror
13509,Comedy
13509,Action
13509,Fantasy
13509,Science Fiction
10984,Horror
10984,Thriller
843,Drama
843,Romance
9740,Crime
9740,Drama
9740,Thriller
9740,Horror
10878,Comedy
10878,Crime
10878,Romance
1921,Drama
1921,Romance
12138,Action
12138,Adventure
12138,Comedy
12138,Thriller
12138,Crime
6073,Action
6073,Comedy
6073,Crime
6073,Romance
2749,Action
2749,Crime
2749,Thriller
17466,Action
17466,Crime
17466,Drama
17466,Mystery
17466,Thriller
9594,Thriller
9594,Action
9594,Crime
9594,Drama
4587,Comedy
4587,Drama
4587,Romance
11454,Crime
11454,Horror
11454,Thriller
4192,Mystery
14052,Comedy
853,War
10877,Action
10877,Crime
10877,Thriller
77,Mystery
77,Thriller
10833,Crime
10833,Comedy
10833,Romance
12658,Comedy
12658,Romance
10054,Action
10054,Comedy
10054,Family
10054,Adventure
55,Drama
55,Thriller
2043,Crime
2043,Mystery
2043,Thriller
2043,Action
4133,Crime
4133,Drama
56715,Comedy
56715,Fantasy
56715,Science Fiction
10991,Adventure
10991,Fantasy
10991,Animation
10991,Action
10991,Family
634,Comedy
634,Romance
634,Drama
10956,Mystery
10956,Adventure
10956,Comedy
10956,Romance
10956,Drama
9519,Crime
9519,Drama
9519,Thriller
9290,Adventure
9290,Comedy
13166,Comedy
111,Action
111,Crime
111,Drama
111,Thriller
10477,Action
1734,Adventure
1734,Action
1734,Fantasy
8095,Drama
8095,History
8095,Romance
849,Fantasy
849,Action
849,Adventure
3784,Drama
3784,Comedy
3784,Romance
19494,Comedy
9062,Drama
9062,Romance
9476,Adventure
9476,Drama
9476,Romance
9476,Action
808,Adventure
808,Animation
808,Comedy
808,Family
808,Fantasy
824,Drama
824,Music
824,Romance
676,History
676,Romance
676,War
1406,Action
1406,Adventure
1406,Comedy
1406,Drama
1406,Western
1632,Thriller
1632,Crime
1632,Drama
966,Western
301,Western
11896,Crime
11896,Comedy
11090,Action
11090,Comedy
9397,Action
9397,Comedy
9397,Science Fiction
9705,Action
9705,Crime
9705,Thriller
1089,Action
1089,Thriller
1089,Crime
759,Comedy
759,Romance
10297,Comedy
10297,Romance
10653,Comedy
10653,Drama
10653,Romance
9576,Comedy
9576,Romance
10865,Animation
10865,Family
10865,Adventure
10865,Science Fiction
1995,Adventure
1995,Fantasy
1995,Action
1995,Thriller
10808,Comedy
10808,Family
10808,Romance
10808,Fantasy
9799,Action
9799,Crime
9799,Thriller
644,Drama
644,Science Fiction
644,Adventure
11826,Crime
11826,Drama
11826,Thriller
11444,Comedy
60670,Crime
60670,Mystery
60670,Thriller
10992,Comedy
10992,Family
2140,Action
2140,Crime
2140,Thriller
4248,Comedy
17612,Drama
17612,Romance
24382,Crime
24382,Comedy
11286,Comedy
11697,Western
10238,Drama
976,Drama
11906,Horror
11713,Drama
11713,Action
11713,Thriller
9589,Drama
12481,Action
13333,Drama
13333,Action
13333,Thriller
13333,Crime
10540,Science Fiction
9462,Action
9462,Crime
2114,Adventure
2114,Action
2114,Animation
2114,Fantasy
2114,Science Fiction
2114,Thriller
8835,Comedy
11371,Action
11371,Crime
11371,Thriller
9517,Crime
9517,Drama
10868,Drama
9395,Action
9395,Adventure
9395,Drama
9395,Thriller
14506,Action
14506,Adventure
14506,Comedy
14506,Fantasy
9599,Horror
9599,Science Fiction
7520,Drama
7520,Romance
10126,Action
10126,Crime
10126,Drama
9602,Comedy
9602,Romance
3980,Action
3980,Comedy
3980,Horror
3980,Science Fiction
3980,Thriller
10651,Action
10651,Crime
10651,Thriller
10141,Crime
10141,Comedy
10675,Crime
10675,Drama
10675,Mystery
10675,Thriller
10130,Drama
2617,Comedy
12144,Animation
12144,Adventure
12144,Family
13704,Comedy
13704,Family
12120,Comedy
12120,Science Fiction
9604,Action
9604,Crime
10925,Comedy
10925,Horror
11503,Horror
11503,Thriller
11966,Comedy
11966,Family
11966,Science Fiction
11966,Drama
2605,Comedy
2605,Family
2605,Science Fiction
8740,Horror
8740,Thriller
41428,Horror
41428,Science Fiction
8337,Action
8337,Horror
8337,Science Fiction
8337,Thriller
9493,Comedy
11352,Fantasy
11352,Drama
11352,Romance
1648,Adventure
1648,Comedy
1648,Science Fiction
4105,Action
4105,Thriller
4105,Crime
10142,Drama
10142,History
10142,War
10134,Action
10134,Science Fiction
2210,Music
2210,Comedy
2210,Drama
2210,Romance
2210,Science Fiction
10345,Action
10345,Comedy
10345,Crime
10222,Action
10222,Thriller
14372,Adventure
14372,Horror
14372,Action
14372,Thriller
14372,Science Fiction
9972,Action
9972,Adventure
9972,Crime
9972,Drama
9972,Thriller
9494,Comedy
9494,Romance
9942,Comedy
8867,Action
8867,Thriller
331,Adventure
331,Action
331,Thriller
331,Science Fiction
11467,Comedy
11467,Romance
327,Crime
327,Drama
327,Thriller
1548,Comedy
1548,Drama
869,Thriller
869,Science Fiction
869,Action
869,Adventure
2171,Comedy
10135,Action
10135,Thriller
12150,Drama
12150,Crime
12150,Mystery
11185,Crime
11185,Comedy
9618,Action
9618,Adventure
9618,Comedy
6951,Action
6951,Comedy
6951,Thriller
6951,Crime
6951,Family
2616,Comedy
2616,Drama
2616,Family
249,Comedy
249,Drama
249,Thriller
2057,Thriller
9880,Comedy
9880,Family
9880,Romance
5175,Action
5175,Comedy
5175,Crime
5175,Thriller
11542,Mystery
11542,Drama
11542,Fantasy
11542,Science Fiction
11542,Thriller
11542,Horror
2770,Comedy
2770,Romance
12610,Adventure
12610,Animation
12610,Action
12610,Comedy
12610,Family
1933,Horror
1933,Drama
1933,Mystery
1933,Thriller
10972,Horror
10972,Mystery
1722,Drama
1722,History
1722,Romance
9896,Adventure
9896,Comedy
9683,Adventure
9683,Comedy
9683,Drama
9683,Romance
2779,Comedy
2779,Crime
2779,Mystery
2779,Romance
2779,Thriller
2294,Comedy
10016,Action
10016,Horror
10016,Science Fiction
8922,Horror
8922,Thriller
16314,Action
16314,Adventure
16314,Comedy
16314,Family
16307,Horror
16307,Music
16307,Mystery
16307,Thriller
12508,Music
12508,Drama
12508,Comedy
2176,Drama
2176,Thriller
20857,Comedy
20857,Romance
2034,Action
2034,Crime
2034,Drama
2034,Thriller
27327,Comedy
27327,Fantasy
27327,Horror
27327,Music
27327,Thriller
11576,Action
11576,Adventure
11576,Comedy
11576,Crime
15393,Crime
15393,Drama
15393,Romance
15393,Thriller
1644,Thriller
1644,Drama
1644,Mystery
12103,Thriller
11313,Drama
11313,Mystery
9398,Comedy
10866,Mystery
10866,Thriller
10866,Drama
9778,Comedy
9778,Romance
166,Drama
166,Romance
166,Comedy
13550,Horror
13550,Thriller
3172,Action
3172,Comedy
3172,Crime
3172,Romance
1018,Thriller
1018,Drama
1018,Mystery
984,Action
984,Crime
984,Thriller
14811,Drama
14811,Romance
768,Horror
768,Mystery
768,Thriller
2100,Action
2100,Drama
2100,Thriller
11091,Comedy
11091,Drama
11091,Romance
9081,Animation
9081,Drama
167,Drama
167,Science Fiction
9378,Horror
9378,Thriller
141,Fantasy
141,Drama
141,Mystery
11457,Drama
10778,Crime
10778,Drama
11456,Mystery
11456,Thriller
11456,Crime
585,Animation
585,Comedy
585,Family
10796,Action
10796,Science Fiction
10796,Thriller
11088,Action
11088,Crime
11088,Drama
11088,Thriller
9889,Comedy
9889,Romance
671,Adventure
671,Fantasy
671,Family
11469,Adventure
11469,Comedy
11469,Fantasy
1535,Action
1535,Crime
1535,Thriller
1433,Fantasy
1433,Drama
1433,Horror
1433,Thriller
1433,Science Fiction
269,Drama
269,Crime
11033,Horror
11033,Mystery
11033,Thriller
8738,Action
8738,Science Fiction
3604,Science Fiction
10649,Action
10649,Crime
10649,Thriller
17689,Drama
17689,Action
17689,Crime
17689,Thriller
10847,Adventure
10847,Drama
10847,Thriller
10650,Action
10650,Crime
10650,Thriller
8007,Action
8007,Drama
8007,Thriller
8007,War
161,Thriller
161,Crime
8342,Drama
8342,Action
8342,History
194,Comedy
194,Romance
11397,Comedy
1903,Drama
1903,Mystery
1903,Romance
1903,Science Fiction
1903,Thriller
9428,Comedy
9428,Drama
1649,Adventure
1649,Comedy
1649,Family
1649,Fantasy
1649,Science Fiction
8386,Comedy
12589,Action
12589,Adventure
12589,Animation
12589,Comedy
12589,Family
12589,Fantasy
12589,Science Fiction
11232,Comedy
11232,Fantasy
11232,Romance
11232,Science Fiction
120,Adventure
120,Fantasy
120,Action
11086,Drama
11086,Romance
453,Drama
453,Romance
10794,Comedy
37257,Drama
37257,Mystery
37257,Crime
8489,Drama
855,Action
855,History
855,War
5279,Drama
5279,Mystery
5279,Thriller
10950,Drama
1365,Drama
1365,Romance
6440,Drama
6440,Romance
14580,Crime
14580,Drama
6037,Comedy
6037,Crime
6037,Mystery
6037,Thriller
11857,Comedy
11857,Drama
6312,Adventure
6312,Horror
6312,Action
6312,History
11595,Thriller
11595,Action
11595,Comedy
11595,Crime
11595,Drama
9610,Adventure
9610,Fantasy
9610,Action
4965,Action
4965,Science Fiction
4965,Thriller
11891,Action
11891,Comedy
11888,Adventure
11888,Comedy
11888,Family
150,Thriller
150,Action
150,Comedy
150,Crime
150,Drama
10423,Drama
651,Comedy
651,Drama
651,War
11362,Action
11362,Adventure
11362,Drama
11362,Thriller
2637,Drama
2637,Horror
2637,Mystery
10229,Drama
10229,Romance
2084,Comedy
2084,Crime
2084,Thriller
11870,Comedy
11870,Family
9884,Action
9884,Thriller
9884,Drama
11535,Action
11535,Science Fiction
11535,Thriller
11212,Action
11212,Adventure
11212,Comedy
11212,Family
11528,Comedy
11528,Family
931,Thriller
931,Drama
931,Horror
17130,Action
17130,Adventure
17130,Comedy
17130,Drama
17130,Family
17130,Music
17130,Romance
10592,Drama
10592,War
8470,Drama
8470,Thriller
8470,Crime
16690,Adventure
16690,Fantasy
16690,Animation
16690,Family
39939,Comedy
39939,Crime
39939,Mystery
9272,Drama
9272,Horror
9272,Thriller
993,Thriller
993,Mystery
10052,Drama
11979,Drama
11979,Fantasy
11979,Horror
9991,Comedy
9991,Drama
23479,Comedy
23479,Family
614,Drama
2752,Comedy
2752,Romance
10590,Action
10590,History
10590,War
13225,Fantasy
13225,Animation
13225,Science Fiction
13225,Family
7219,Horror
2135,Science Fiction
2135,Adventure
2135,Action
425,Animation
425,Comedy
425,Family
425,Adventure
1576,Horror
1576,Action
1576,Science Fiction
5851,Action
5851,Comedy
1391,Drama
1391,Romance
11006,Action
11006,Adventure
11006,Comedy
21629,Comedy
36586,Fantasy
36586,Horror
36586,Action
36586,Thriller
9275,Comedy
9275,Crime
9275,Drama
9275,Thriller
4547,Crime
4547,Drama
4547,Thriller
14635,Drama
14635,Family
1791,Drama
1791,Romance
11560,Drama
11560,Mystery
11560,Thriller
11560,Crime
11452,Comedy
11452,Romance
548,Crime
548,Drama
548,Mystery
11590,Drama
11590,Comedy
1537,Action
1537,Adventure
1537,Crime
1537,Thriller
12149,Drama
12149,Thriller
12149,Crime
11812,Romance
11812,Comedy
8346,Comedy
8346,Drama
8346,Romance
2565,Fantasy
2565,Comedy
2565,Science Fiction
2565,Romance
307,Drama
307,History
12154,Family
12154,Comedy
12154,Drama
11630,Comedy
11630,Family
11892,Crime
11892,Drama
11892,Thriller
9334,Action
9334,Fantasy
9334,Adventure
18079,Crime
18079,Drama
18079,Thriller
11470,Horror
11470,Science Fiction
16643,Comedy
16643,Drama
16643,Romance
11468,Crime
11468,Drama
11468,Mystery
11468,Thriller
9689,Comedy
9689,Drama
557,Fantasy
557,Action
12227,Action
12227,Adventure
12227,Drama
12227,Family
10985,Comedy
10985,Family
2251,Thriller
2251,Drama
245,Drama
245,Comedy
245,Romance
1894,Adventure
1894,Action
1894,Science Fiction
4012,Drama
9026,Comedy
9026,Drama
9026,History
9026,Romance
15417,Action
15417,Adventure
15417,Comedy
15417,Romance
1957,Drama
1957,Thriller
320,Crime
320,Mystery
320,Thriller
9023,Western
9023,Animation
9023,Adventure
9023,Comedy
9023,Family
4614,Thriller
4614,Action
4614,Drama
12277,Action
12277,Comedy
811,Adventure
811,Drama
811,Science Fiction
3132,Action
3132,Adventure
3132,Comedy
3132,Thriller
2501,Action
2501,Drama
2501,Mystery
2501,Thriller
9637,Mystery
9637,Adventure
9637,Comedy
12100,Drama
12100,Action
12100,History
12100,War
17898,Horror
11544,Animation
11544,Family
180,Action
180,Thriller
180,Science Fiction
180,Mystery
2022,Comedy
2022,Romance
11982,Romance
11982,Comedy
11982,Family
21972,Comedy
21972,Drama
21972,Family
21972,Fantasy
608,Action
608,Adventure
608,Comedy
608,Science Fiction
6278,Adventure
6278,Action
6278,Fantasy
4147,Thriller
4147,Crime
4147,Drama
11442,Horror
11442,Thriller
1364,Drama
1364,Romance
8869,Action
8869,Comedy
8869,Horror
8869,Thriller
8665,Drama
8665,History
8665,Thriller
10996,Family
10996,Adventure
10996,Animation
10996,Comedy
818,Comedy
818,Crime
818,Science Fiction
6404,Drama
6404,Horror
8764,Comedy
2675,Drama
2675,Thriller
2675,Science Fiction
2675,Mystery
9488,Action
9488,Adventure
9488,Family
9962,Drama
9962,Comedy
9962,Romance
9573,Crime
9573,Drama
9573,Mystery
9573,Thriller
7451,Action
7451,Adventure
7451,Thriller
2750,Comedy
2750,Drama
11484,Adventure
11484,Action
11484,Science Fiction
11692,Action
11692,Comedy
11692,Science Fiction
9266,Adventure
9357,Horror
9357,Thriller
9296,Comedy
9296,Drama
9296,Science Fiction
15070,Action
15070,Adventure
15070,Drama
15070,Thriller
10323,Adventure
10323,Fantasy
10323,Family
9595,Action
9595,Comedy
9595,War
10859,Action
10859,Comedy
10859,Romance
9544,Horror
9544,Thriller
15516,Horror
15516,Thriller
9299,Horror
9299,Thriller
10611,Comedy
10611,Drama
4108,Action
4108,Crime
4108,Thriller
12262,Horror
5506,Comedy
5506,Crime
575,Drama
575,Thriller
9093,War
9093,Adventure
9093,Drama
9093,Romance
9039,Action
9039,Crime
9039,Drama
9039,Thriller
1958,Comedy
1958,Thriller
1958,Music
1958,Crime
1958,Mystery
11013,Comedy
11013,Drama
11013,Romance
129,Fantasy
129,Adventure
129,Animation
129,Family
11529,Comedy
11529,Romance
10771,Thriller
10771,Action
10771,Comedy
10771,Science Fiction
2110,Drama
2110,Action
2110,Comedy
9533,Crime
9533,Thriller
9533,Horror
11868,Horror
10772,Action
10772,Western
12590,Thriller
12590,Horror
12590,Mystery
1809,Comedy
1809,Drama
1809,Romance
13768,Drama
13768,Family
13768,Fantasy
13768,Romance
13768,Science Fiction
10994,Drama
8051,Comedy
8051,Drama
8051,Romance
1613,Thriller
1613,Action
1613,Comedy
1613,Crime
565,Horror
565,Mystery
16646,Mystery
16646,Drama
16646,Fantasy
16646,History
12477,Animation
12477,Drama
12477,War
10285,Fantasy
10285,Horror
10285,Thriller
11009,Drama
11009,Music
11644,Drama
11644,Mystery
11644,Thriller
6399,Action
6399,Adventure
6399,Comedy
24740,Horror
24740,Mystery
24740,Thriller
11646,Adventure
11646,Drama
11646,History
11646,War
9645,Horror
9645,Mystery
9645,Thriller
1360,Drama
1360,Romance
12208,Adventure
12208,Action
12208,Comedy
8427,Action
8427,Adventure
8427,Comedy
8427,Thriller
9021,Fantasy
9021,Comedy
9021,Family
9280,Thriller
9280,Crime
9280,Romance
65,Drama
10712,Drama
10712,Romance
672,Adventure
672,Fantasy
672,Family
11880,Horror
11880,Action
11880,Thriller
13888,Adventure
9538,Horror
9538,Science Fiction
9538,Thriller
9317,Comedy
9317,Science Fiction
11524,Action
11524,Crime
11524,Drama
11524,Thriller
36669,Adventure
36669,Action
36669,Thriller
10426,Comedy
64,Drama
64,Romance
13376,Comedy
13376,Animation
2103,Drama
2103,Science Fiction
2103,Mystery
2103,Romance
9016,Adventure
9016,Animation
9016,Family
9016,Fantasy
9016,Science Fiction
25239,Horror
25239,Thriller
14433,Action
14433,Drama
14433,History
14433,War
9932,Comedy
9932,Crime
2757,Comedy
2757,Crime
2757,Drama
7299,Action
7299,Science Fiction
7299,Thriller
17360,Action
17360,Drama
171,Comedy
13497,Drama
13497,Romance
13497,Comedy
13497,Music
11852,Comedy
11852,Fantasy
7303,Comedy
7303,Drama
7303,Romance
201,Science Fiction
201,Action
201,Adventure
201,Thriller
2755,Drama
2755,Comedy
121,Adventure
121,Fantasy
121,Action
1429,Crime
1429,Drama
13435,Drama
13435,Romance
3131,Drama
3131,History
3131,Crime
2642,Comedy
2642,Romance
11022,Action
11022,Crime
11022,Drama
11022,Thriller
11317,Comedy
11317,Drama
11317,Family
11317,Romance
4032,Comedy
4032,Drama
4032,Family
8392,Fantasy
8392,Animation
8392,Family
16938,Horror
16938,Mystery
16938,Thriller
640,Drama
640,Crime
10599,Comedy
10599,Family
10599,Fantasy
1574,Action
1574,Comedy
1574,Crime
1574,Drama
1574,Music
590,Drama
423,Drama
423,War
262,Comedy
262,Drama
4912,Comedy
4912,Crime
4912,Drama
4912,Romance
4912,Thriller
12090,Comedy
10628,Comedy
10628,Adventure
10628,Crime
11078,Action
11078,Comedy
11078,Crime
11078,Thriller
598,Drama
598,Crime
8073,Crime
8073,Drama
8073,Romance
5968,Comedy
5968,Romance
10727,Thriller
10727,Horror
9358,Horror
9358,Mystery
1647,Action
1647,Thriller
10894,Drama
10894,Horror
10894,Thriller
10894,Romance
10724,Science Fiction
10724,Action
10724,Adventure
10724,Thriller
10150,Fantasy
10150,Animation
10150,Family
14645,Comedy
29702,Horror
29702,Mystery
29702,Thriller
9919,Comedy
9919,Romance
6038,Action
6038,Adventure
6038,Comedy
6038,Western
9480,Fantasy
9480,Action
9480,Crime
9480,Science Fiction
9480,Thriller
14873,Family
14873,Animation
14873,Adventure
12139,Family
12139,Comedy
991,Drama
991,Science Fiction
11615,Drama
11615,Thriller
11615,Crime
11635,Comedy
10623,Action
10623,Crime
10623,Drama
9613,Drama
9613,Mystery
9613,Thriller
10678,Comedy
9567,Action
9567,Drama
9567,War
979,Drama
979,Thriller
979,Crime
979,Mystery
455,Comedy
455,Drama
455,Romance
10632,Drama
10632,Action
10632,Thriller
10632,Crime
12079,Comedy
12079,Crime
12079,Drama
11571,Adventure
11571,Fantasy
11571,Family
2671,Horror
2671,Thriller
9557,Comedy
6171,Drama
6171,Horror
6171,Science Fiction
6171,Thriller
11523,Comedy
11523,Romance
10782,Action
10782,Drama
10782,Mystery
10782,Thriller
10782,Crime
9341,Action
9341,Thriller
9341,Adventure
9341,Science Fiction
10735,Comedy
12516,Fantasy
12516,Drama
12516,Science Fiction
1675,Comedy
1675,Drama
17057,Drama
17057,Mystery
17057,Thriller
8409,Action
8409,Drama
1817,Thriller
1817,Drama
11299,Action
11299,Animation
11299,Science Fiction
9506,Comedy
2662,Horror
12093,Crime
12093,Drama
11817,Action
11817,Comedy
11817,Fantasy
8326,Adventure
8326,Family
8326,Drama
8326,Comedy
994,Crime
994,Drama
994,Thriller
994,Mystery
10514,Science Fiction
10514,Thriller
1714,Drama
1714,Science Fiction
10743,Action
10743,Comedy
10743,Thriller
10743,Crime
2832,Mystery
2832,Thriller
18736,Family
18736,Comedy
36658,Adventure
36658,Action
36658,Science Fiction
36658,Thriller
10708,Comedy
10708,Family
10515,Adventure
10515,Fantasy
10515,Animation
10515,Action
10515,Family
10515,Romance
604,Adventure
604,Action
604,Thriller
604,Science Fiction
10720,Action
10720,Comedy
10720,Romance
10720,Thriller
1555,Drama
1555,Comedy
1555,Romance
310,Fantasy
310,Comedy
12,Animation
12,Family
9654,Action
9654,Crime
9902,Horror
9902,Thriller
584,Action
584,Crime
584,Thriller
1088,Drama
1088,Family
11890,Action
11890,Comedy
11890,Thriller
11890,Family
11916,Western
8092,Drama
290,Comedy
290,Drama
14817,Comedy
14817,Family
10152,Comedy
11375,Action
11375,Adventure
11375,Comedy
11375,Thriller
170,Horror
170,Thriller
170,Science Fiction
9471,Action
9471,Adventure
9471,Comedy
11482,Horror
11482,Thriller
11482,Fantasy
1927,Drama
1927,Action
1927,Science Fiction
10327,Comedy
14411,Family
14411,Animation
14411,Adventure
296,Action
296,Thriller
296,Science Fiction
302,Thriller
302,Crime
22,Adventure
22,Fantasy
22,Action
8698,Fantasy
8698,Action
8698,Thriller
8698,Science Fiction
8961,Adventure
8961,Action
8961,Comedy
8961,Thriller
8961,Crime
9486,Adventure
9486,Action
9486,Comedy
3472,Crime
3472,Drama
3472,Thriller
11894,Comedy
11894,Drama
11894,Family
11894,Romance
1996,Action
1996,Adventure
1996,Fantasy
1996,Thriller
4464,Drama
4464,History
12279,Action
12279,Adventure
12279,Comedy
12279,Family
12279,Science Fiction
8273,Comedy
8273,Romance
8046,Drama
8094,Drama
10330,Comedy
9257,Action
9257,Thriller
9257,Crime
6466,Horror
2055,Western
11770,Action
11770,Comedy
14926,Comedy
2771,Comedy
